Date,Bag,Ballerinas,Belt,Bikini top,Blazer,Blouse,Bodysuit,Boots,Bra,Bracelet,Cap/peaked,Cardigan,Coat,Costumes,Dress,Dungarees,Earring,Earrings,Flat shoe,Flip flop,Garment Set,Gloves,Hair clip,Hair string,Hair ties,Hair/alice band,Hat/beanie,Hat/brim,Heeled sandals,Hoodie,Jacket,Jumpsuit/Playsuit,Kids Underwear top,Leggings/Tights,Necklace,Night gown,Nipple covers,Other accessories,Other shoe,Outdoor Waistcoat,Outdoor trousers,Polo shirt,Pumps,Pyjama bottom,Pyjama jumpsuit/playsuit,Pyjama set,Ring,Robe,Sandals,Sarong,Scarf,Shirt,Shorts,Skirt,Slippers,Sneakers,Socks,Sunglasses,Sweater,Swimsuit,Swimwear bottom,Swimwear set,T-shirt,Tailored Waistcoat,Tie,Top,Trousers,Umbrella,Underdress,Underwear Tights,Underwear body,Underwear bottom,Underwear set,Vest top,Wallet,Watch,Wedge
2019-12-05,129.0,18.0,222.0,68.0,337.0,888.0,230.0,257.0,749.0,19.0,29.0,245.0,193.0,7.0,2770.0,7.0,273.0,20.0,22.0,4.0,35.0,160.0,80.0,79.0,73.0,163.0,280.0,10.0,6.0,486.0,537.0,164.0,4.0,587.0,196.0,45.0,2.0,98.0,18.0,4.0,3.0,27.0,35.0,206.0,8.0,282.0,35.0,55.0,16.0,3.0,281.0,458.0,119.0,845.0,34.0,44.0,670.0,24.0,3393.0,36.0,71.0,2.0,767.0,10.0,18.0,997.0,2705.0,3.0,1.0,358.0,88.0,667.0,10.0,477.0,4.0,7.0,5.0
2019-12-06,133.0,26.0,203.0,127.0,386.0,1002.0,233.0,217.0,866.0,13.0,26.0,229.0,150.0,6.0,2819.0,4.0,311.0,25.0,22.0,10.0,37.0,110.0,108.0,73.0,117.0,175.0,218.0,7.0,11.0,565.0,500.0,176.0,3.0,660.0,220.0,37.0,8.0,113.0,13.0,1.0,8.0,39.0,32.0,223.0,10.0,269.0,50.0,61.0,14.0,4.0,284.0,529.0,131.0,856.0,35.0,35.0,767.0,17.0,3798.0,35.0,114.0,0.0,819.0,11.0,15.0,1183.0,3028.0,19.0,4.0,463.0,81.0,794.0,16.0,554.0,5.0,4.0,3.0
2019-12-07,170.0,19.0,311.0,118.0,436.0,1121.0,229.0,297.0,974.0,19.0,37.0,232.0,220.0,10.0,2781.0,5.0,388.0,34.0,20.0,6.0,47.0,106.0,143.0,107.0,133.0,198.0,227.0,15.0,14.0,616.0,529.0,168.0,8.0,885.0,256.0,72.0,8.0,132.0,13.0,5.0,1.0,36.0,33.0,236.0,10.0,247.0,75.0,70.0,9.0,2.0,355.0,684.0,97.0,940.0,23.0,89.0,1028.0,12.0,4572.0,50.0,121.0,4.0,1033.0,10.0,33.0,1311.0,3629.0,16.0,8.0,563.0,99.0,901.0,9.0,543.0,9.0,5.0,3.0
2019-12-08,149.0,16.0,201.0,127.0,333.0,969.0,218.0,298.0,860.0,3.0,13.0,250.0,164.0,4.0,2715.0,4.0,213.0,13.0,10.0,5.0,37.0,92.0,59.0,35.0,47.0,154.0,191.0,9.0,10.0,498.0,483.0,157.0,8.0,687.0,112.0,42.0,9.0,96.0,17.0,2.0,7.0,45.0,23.0,188.0,11.0,274.0,20.0,59.0,8.0,7.0,243.0,563.0,186.0,860.0,17.0,34.0,570.0,16.0,3301.0,45.0,141.0,2.0,813.0,15.0,28.0,1080.0,3318.0,7.0,6.0,392.0,103.0,737.0,5.0,657.0,10.0,11.0,8.0
2019-12-09,155.0,29.0,260.0,169.0,392.0,1059.0,322.0,305.0,940.0,8.0,14.0,246.0,147.0,1.0,3342.0,13.0,192.0,7.0,10.0,9.0,50.0,58.0,55.0,47.0,49.0,124.0,215.0,13.0,8.0,509.0,443.0,247.0,6.0,769.0,139.0,55.0,6.0,104.0,13.0,1.0,8.0,34.0,20.0,170.0,9.0,219.0,29.0,55.0,14.0,7.0,223.0,560.0,126.0,1134.0,30.0,96.0,471.0,16.0,3383.0,42.0,198.0,3.0,779.0,4.0,31.0,1208.0,3549.0,11.0,4.0,326.0,156.0,665.0,14.0,593.0,7.0,10.0,8.0
2019-12-10,168.0,28.0,230.0,214.0,482.0,1201.0,282.0,357.0,1092.0,6.0,29.0,308.0,176.0,7.0,3387.0,9.0,234.0,10.0,24.0,9.0,39.0,108.0,85.0,45.0,59.0,168.0,229.0,16.0,12.0,540.0,466.0,260.0,4.0,866.0,152.0,70.0,13.0,101.0,12.0,7.0,6.0,45.0,23.0,209.0,20.0,278.0,29.0,60.0,12.0,9.0,276.0,623.0,205.0,1196.0,32.0,80.0,608.0,30.0,3933.0,74.0,203.0,2.0,1016.0,13.0,26.0,1422.0,3974.0,5.0,7.0,426.0,132.0,863.0,10.0,691.0,3.0,7.0,3.0
2019-12-11,197.0,46.0,314.0,191.0,525.0,1361.0,335.0,383.0,1257.0,17.0,11.0,383.0,159.0,5.0,3710.0,8.0,330.0,9.0,23.0,8.0,62.0,108.0,91.0,63.0,93.0,186.0,244.0,14.0,23.0,596.0,533.0,235.0,3.0,968.0,211.0,75.0,15.0,130.0,23.0,4.0,4.0,41.0,37.0,212.0,7.0,297.0,42.0,78.0,27.0,11.0,281.0,766.0,137.0,1330.0,27.0,75.0,681.0,30.0,4496.0,63.0,191.0,5.0,1050.0,13.0,57.0,1675.0,4162.0,7.0,5.0,446.0,155.0,1029.0,13.0,755.0,8.0,2.0,7.0
2019-12-12,238.0,27.0,243.0,179.0,560.0,1227.0,343.0,357.0,1271.0,11.0,22.0,361.0,168.0,10.0,3742.0,10.0,374.0,27.0,29.0,2.0,51.0,118.0,139.0,105.0,115.0,210.0,274.0,18.0,16.0,673.0,472.0,307.0,2.0,947.0,228.0,77.0,13.0,114.0,18.0,6.0,2.0,39.0,41.0,251.0,19.0,284.0,62.0,58.0,5.0,8.0,369.0,828.0,155.0,1174.0,34.0,56.0,791.0,38.0,4505.0,109.0,194.0,6.0,1004.0,18.0,37.0,1467.0,3940.0,9.0,4.0,634.0,204.0,1082.0,11.0,665.0,13.0,10.0,2.0
2019-12-13,221.0,33.0,250.0,162.0,555.0,1248.0,325.0,303.0,1124.0,9.0,21.0,328.0,180.0,5.0,3097.0,6.0,389.0,22.0,21.0,1.0,35.0,85.0,110.0,84.0,113.0,186.0,221.0,12.0,10.0,586.0,414.0,248.0,4.0,804.0,273.0,86.0,19.0,120.0,18.0,9.0,6.0,39.0,32.0,229.0,9.0,275.0,60.0,67.0,8.0,13.0,315.0,778.0,162.0,1065.0,19.0,37.0,796.0,27.0,4140.0,76.0,163.0,3.0,1000.0,14.0,33.0,1379.0,3793.0,13.0,3.0,503.0,156.0,1006.0,9.0,697.0,10.0,8.0,3.0
2019-12-14,224.0,38.0,330.0,172.0,579.0,1355.0,306.0,289.0,1204.0,34.0,20.0,326.0,141.0,5.0,3018.0,11.0,436.0,17.0,24.0,2.0,57.0,145.0,137.0,98.0,189.0,160.0,335.0,12.0,18.0,743.0,446.0,200.0,5.0,1007.0,292.0,82.0,16.0,124.0,30.0,7.0,3.0,36.0,36.0,308.0,13.0,288.0,66.0,70.0,16.0,9.0,390.0,967.0,186.0,1170.0,41.0,47.0,1152.0,20.0,4868.0,109.0,186.0,6.0,1105.0,24.0,53.0,1516.0,3996.0,29.0,11.0,679.0,168.0,1113.0,5.0,731.0,9.0,9.0,5.0
2019-12-15,198.0,42.0,284.0,204.0,558.0,1110.0,303.0,309.0,1215.0,12.0,16.0,348.0,136.0,3.0,2853.0,12.0,243.0,18.0,17.0,4.0,48.0,126.0,84.0,67.0,85.0,158.0,243.0,5.0,19.0,633.0,401.0,231.0,6.0,881.0,166.0,67.0,9.0,162.0,26.0,3.0,7.0,59.0,38.0,223.0,10.0,294.0,53.0,57.0,20.0,16.0,305.0,868.0,230.0,1049.0,46.0,54.0,816.0,20.0,3909.0,62.0,208.0,2.0,1138.0,11.0,30.0,1350.0,3775.0,7.0,5.0,507.0,159.0,1097.0,16.0,735.0,9.0,10.0,2.0
2019-12-16,251.0,28.0,263.0,226.0,608.0,1489.0,346.0,366.0,1298.0,12.0,12.0,369.0,227.0,3.0,3546.0,25.0,237.0,10.0,36.0,2.0,49.0,92.0,95.0,46.0,62.0,123.0,241.0,14.0,14.0,517.0,488.0,250.0,2.0,782.0,185.0,90.0,8.0,95.0,20.0,5.0,7.0,43.0,34.0,178.0,10.0,289.0,33.0,58.0,10.0,19.0,242.0,769.0,251.0,1237.0,41.0,56.0,601.0,6.0,4100.0,142.0,229.0,4.0,970.0,19.0,37.0,1423.0,3926.0,3.0,3.0,453.0,181.0,1143.0,12.0,717.0,10.0,4.0,6.0
2019-12-17,252.0,32.0,280.0,240.0,732.0,1766.0,309.0,321.0,1612.0,19.0,14.0,343.0,305.0,6.0,3675.0,20.0,327.0,13.0,34.0,11.0,75.0,80.0,109.0,86.0,77.0,145.0,245.0,11.0,18.0,573.0,635.0,223.0,2.0,932.0,173.0,81.0,12.0,110.0,19.0,13.0,7.0,44.0,50.0,186.0,10.0,336.0,46.0,76.0,19.0,17.0,334.0,897.0,204.0,1317.0,44.0,57.0,763.0,17.0,4895.0,117.0,248.0,7.0,1278.0,15.0,40.0,1602.0,4152.0,10.0,10.0,501.0,236.0,1365.0,12.0,857.0,10.0,6.0,7.0
2019-12-18,780.0,99.0,480.0,326.0,1715.0,2993.0,559.0,1050.0,3731.0,20.0,30.0,1172.0,819.0,9.0,6857.0,44.0,442.0,24.0,31.0,6.0,122.0,139.0,139.0,105.0,101.0,246.0,435.0,15.0,23.0,967.0,1750.0,437.0,10.0,1678.0,313.0,167.0,19.0,154.0,37.0,17.0,13.0,105.0,55.0,490.0,42.0,1066.0,67.0,108.0,24.0,11.0,653.0,1448.0,348.0,2186.0,129.0,160.0,1101.0,47.0,11017.0,150.0,312.0,7.0,2147.0,20.0,40.0,2885.0,8066.0,8.0,20.0,665.0,409.0,2433.0,39.0,1388.0,43.0,9.0,7.0
2019-12-19,611.0,65.0,386.0,223.0,1290.0,2395.0,430.0,851.0,3093.0,18.0,41.0,899.0,553.0,7.0,5211.0,35.0,426.0,20.0,31.0,6.0,121.0,116.0,152.0,114.0,133.0,219.0,388.0,15.0,11.0,881.0,1273.0,309.0,1.0,1425.0,279.0,164.0,26.0,162.0,40.0,14.0,11.0,66.0,66.0,370.0,34.0,732.0,51.0,104.0,22.0,15.0,612.0,1213.0,206.0,1605.0,64.0,162.0,1254.0,36.0,8663.0,95.0,274.0,9.0,1820.0,24.0,39.0,2272.0,6449.0,16.0,9.0,731.0,256.0,2248.0,30.0,1029.0,32.0,5.0,11.0
2019-12-20,693.0,61.0,461.0,230.0,1104.0,2365.0,316.0,807.0,2859.0,36.0,52.0,753.0,501.0,12.0,4510.0,24.0,670.0,30.0,32.0,4.0,118.0,135.0,176.0,157.0,170.0,300.0,404.0,11.0,7.0,935.0,1180.0,276.0,8.0,1372.0,354.0,143.0,15.0,197.0,41.0,12.0,4.0,85.0,55.0,401.0,23.0,673.0,113.0,113.0,14.0,6.0,680.0,1256.0,189.0,1554.0,88.0,89.0,1616.0,16.0,8481.0,95.0,220.0,23.0,2021.0,14.0,17.0,2156.0,6063.0,14.0,13.0,793.0,307.0,2397.0,36.0,988.0,25.0,11.0,5.0
2019-12-21,544.0,64.0,494.0,254.0,1093.0,2596.0,357.0,748.0,2978.0,39.0,58.0,746.0,480.0,12.0,4512.0,31.0,670.0,28.0,26.0,8.0,92.0,168.0,183.0,171.0,235.0,266.0,443.0,19.0,14.0,1087.0,1314.0,294.0,9.0,1493.0,374.0,142.0,21.0,201.0,29.0,9.0,3.0,71.0,45.0,407.0,28.0,695.0,92.0,118.0,18.0,8.0,769.0,1537.0,234.0,1642.0,79.0,91.0,2017.0,31.0,9064.0,79.0,238.0,17.0,2213.0,11.0,39.0,2376.0,6640.0,11.0,12.0,931.0,270.0,2521.0,31.0,1160.0,25.0,12.0,7.0
2019-12-22,499.0,73.0,393.0,362.0,888.0,1971.0,313.0,719.0,2837.0,21.0,37.0,821.0,396.0,12.0,3729.0,20.0,444.0,13.0,33.0,9.0,88.0,128.0,120.0,114.0,149.0,228.0,333.0,15.0,13.0,856.0,1074.0,296.0,12.0,1271.0,256.0,147.0,11.0,143.0,27.0,2.0,12.0,89.0,36.0,369.0,20.0,647.0,63.0,76.0,17.0,24.0,546.0,1183.0,293.0,1238.0,78.0,112.0,1322.0,30.0,6974.0,129.0,405.0,17.0,1832.0,13.0,35.0,2029.0,5849.0,15.0,14.0,721.0,208.0,2166.0,26.0,991.0,25.0,13.0,3.0
2019-12-23,515.0,38.0,500.0,278.0,974.0,2213.0,356.0,589.0,2977.0,33.0,39.0,588.0,384.0,12.0,3819.0,31.0,676.0,35.0,20.0,1.0,96.0,164.0,206.0,186.0,217.0,254.0,421.0,34.0,17.0,1067.0,1089.0,310.0,8.0,1427.0,405.0,150.0,9.0,236.0,33.0,12.0,9.0,98.0,45.0,363.0,29.0,533.0,86.0,122.0,24.0,19.0,741.0,1476.0,226.0,1607.0,59.0,113.0,2017.0,35.0,7723.0,114.0,259.0,14.0,2088.0,10.0,55.0,2155.0,5653.0,12.0,10.0,1088.0,249.0,2422.0,28.0,995.0,12.0,20.0,5.0
2019-12-24,407.0,43.0,375.0,191.0,694.0,1644.0,271.0,480.0,2024.0,36.0,31.0,414.0,305.0,4.0,2593.0,17.0,558.0,28.0,10.0,1.0,80.0,117.0,197.0,134.0,176.0,254.0,310.0,19.0,10.0,691.0,728.0,177.0,5.0,1168.0,334.0,82.0,20.0,218.0,31.0,17.0,4.0,59.0,31.0,245.0,29.0,390.0,107.0,69.0,4.0,7.0,531.0,1098.0,151.0,1164.0,71.0,80.0,1630.0,16.0,5668.0,75.0,188.0,16.0,1422.0,19.0,46.0,1609.0,4204.0,15.0,14.0,1032.0,186.0,1798.0,17.0,787.0,6.0,13.0,4.0
2019-12-25,202.0,19.0,106.0,215.0,415.0,446.0,83.0,318.0,1102.0,8.0,6.0,238.0,152.0,0.0,1525.0,7.0,29.0,0.0,15.0,0.0,37.0,8.0,10.0,4.0,4.0,24.0,77.0,0.0,4.0,223.0,313.0,120.0,0.0,347.0,31.0,54.0,5.0,10.0,0.0,2.0,2.0,19.0,8.0,80.0,12.0,271.0,10.0,26.0,10.0,16.0,58.0,243.0,112.0,452.0,23.0,30.0,69.0,11.0,1873.0,52.0,211.0,23.0,369.0,0.0,2.0,567.0,1803.0,0.0,4.0,73.0,92.0,523.0,5.0,334.0,8.0,8.0,3.0
2019-12-26,221.0,18.0,171.0,277.0,452.0,819.0,107.0,403.0,1244.0,8.0,11.0,395.0,169.0,2.0,1858.0,7.0,104.0,6.0,20.0,2.0,38.0,47.0,37.0,27.0,40.0,70.0,132.0,9.0,5.0,346.0,506.0,152.0,2.0,628.0,60.0,61.0,4.0,59.0,18.0,0.0,1.0,37.0,16.0,144.0,9.0,297.0,32.0,35.0,12.0,10.0,224.0,429.0,105.0,645.0,39.0,54.0,280.0,15.0,2936.0,59.0,289.0,16.0,850.0,4.0,6.0,810.0,2599.0,1.0,11.0,253.0,95.0,785.0,7.0,541.0,12.0,11.0,1.0
2019-12-27,380.0,40.0,360.0,369.0,730.0,1829.0,287.0,554.0,2549.0,20.0,38.0,577.0,307.0,8.0,2991.0,18.0,333.0,19.0,26.0,4.0,55.0,124.0,147.0,105.0,166.0,145.0,325.0,12.0,11.0,862.0,937.0,216.0,10.0,1241.0,208.0,106.0,12.0,127.0,23.0,9.0,7.0,77.0,35.0,249.0,20.0,348.0,64.0,81.0,26.0,16.0,538.0,934.0,268.0,1072.0,51.0,98.0,896.0,30.0,5960.0,107.0,345.0,15.0,1944.0,8.0,4.0,1673.0,5266.0,9.0,8.0,561.0,163.0,2163.0,20.0,1082.0,12.0,13.0,4.0
2019-12-28,325.0,16.0,332.0,423.0,750.0,1672.0,214.0,509.0,2261.0,23.0,35.0,501.0,311.0,9.0,3012.0,21.0,286.0,17.0,14.0,7.0,60.0,137.0,96.0,109.0,143.0,129.0,299.0,18.0,11.0,816.0,884.0,195.0,2.0,1267.0,158.0,116.0,12.0,113.0,22.0,10.0,14.0,76.0,35.0,307.0,10.0,377.0,62.0,58.0,12.0,15.0,536.0,980.0,264.0,1114.0,41.0,85.0,984.0,35.0,6130.0,151.0,437.0,32.0,1848.0,10.0,15.0,1737.0,5057.0,4.0,5.0,475.0,154.0,1807.0,20.0,1056.0,10.0,13.0,6.0
2019-12-29,278.0,36.0,279.0,551.0,684.0,1287.0,191.0,518.0,2061.0,12.0,22.0,457.0,301.0,4.0,2453.0,24.0,226.0,12.0,23.0,7.0,41.0,128.0,65.0,72.0,96.0,119.0,308.0,15.0,8.0,702.0,830.0,210.0,1.0,1196.0,124.0,106.0,15.0,96.0,31.0,1.0,10.0,71.0,29.0,241.0,12.0,310.0,53.0,40.0,21.0,32.0,434.0,731.0,372.0,948.0,44.0,90.0,771.0,49.0,5158.0,129.0,575.0,20.0,1688.0,5.0,15.0,1372.0,4758.0,2.0,9.0,374.0,127.0,1612.0,13.0,998.0,8.0,9.0,8.0
2019-12-30,281.0,27.0,316.0,393.0,595.0,1368.0,217.0,474.0,2079.0,19.0,26.0,409.0,244.0,6.0,2543.0,13.0,296.0,22.0,20.0,5.0,50.0,110.0,111.0,74.0,110.0,158.0,303.0,17.0,10.0,747.0,899.0,214.0,3.0,1196.0,184.0,92.0,13.0,95.0,16.0,4.0,16.0,63.0,31.0,243.0,7.0,294.0,73.0,52.0,20.0,23.0,470.0,775.0,239.0,984.0,36.0,89.0,844.0,35.0,5002.0,120.0,373.0,23.0,1598.0,14.0,18.0,1461.0,4620.0,8.0,6.0,525.0,146.0,1782.0,18.0,951.0,12.0,8.0,4.0
2019-12-31,279.0,12.0,270.0,241.0,379.0,1030.0,142.0,295.0,1335.0,6.0,27.0,268.0,202.0,4.0,1877.0,18.0,363.0,24.0,8.0,4.0,33.0,85.0,136.0,85.0,93.0,127.0,193.0,22.0,6.0,427.0,552.0,141.0,4.0,981.0,209.0,61.0,27.0,79.0,8.0,5.0,4.0,30.0,22.0,159.0,7.0,197.0,77.0,24.0,3.0,20.0,304.0,536.0,139.0,735.0,20.0,67.0,586.0,16.0,3303.0,61.0,257.0,11.0,973.0,7.0,14.0,1100.0,3171.0,0.0,5.0,586.0,128.0,997.0,17.0,624.0,2.0,8.0,3.0
2020-01-01,106.0,10.0,74.0,250.0,272.0,520.0,91.0,190.0,753.0,4.0,10.0,249.0,77.0,1.0,1052.0,9.0,15.0,0.0,12.0,3.0,15.0,28.0,6.0,1.0,2.0,22.0,84.0,2.0,6.0,263.0,281.0,99.0,0.0,462.0,26.0,23.0,2.0,14.0,2.0,3.0,1.0,16.0,4.0,89.0,10.0,128.0,10.0,20.0,7.0,15.0,93.0,267.0,111.0,303.0,9.0,45.0,121.0,14.0,1792.0,98.0,243.0,11.0,588.0,0.0,0.0,541.0,2091.0,0.0,5.0,92.0,82.0,452.0,17.0,381.0,5.0,5.0,0.0
2020-01-02,356.0,36.0,361.0,507.0,789.0,1851.0,261.0,507.0,2666.0,18.0,27.0,548.0,378.0,8.0,3135.0,14.0,225.0,14.0,19.0,2.0,73.0,153.0,82.0,87.0,97.0,139.0,349.0,13.0,4.0,1185.0,1270.0,280.0,2.0,1453.0,146.0,145.0,6.0,115.0,21.0,7.0,12.0,65.0,37.0,340.0,17.0,371.0,45.0,109.0,25.0,27.0,493.0,1061.0,285.0,1288.0,30.0,121.0,943.0,41.0,7002.0,128.0,470.0,22.0,2319.0,3.0,8.0,2022.0,6107.0,3.0,4.0,310.0,133.0,1956.0,29.0,1462.0,18.0,12.0,13.0
2020-01-03,424.0,38.0,333.0,624.0,811.0,1865.0,315.0,555.0,2801.0,14.0,29.0,630.0,377.0,9.0,3434.0,27.0,193.0,5.0,37.0,4.0,71.0,124.0,81.0,82.0,107.0,152.0,275.0,20.0,7.0,1103.0,1258.0,299.0,8.0,1470.0,141.0,150.0,6.0,105.0,16.0,14.0,9.0,53.0,31.0,291.0,27.0,380.0,47.0,125.0,26.0,42.0,521.0,857.0,358.0,1361.0,58.0,164.0,914.0,51.0,7023.0,146.0,632.0,33.0,2283.0,5.0,4.0,2101.0,6317.0,16.0,20.0,307.0,184.0,2034.0,24.0,1511.0,14.0,14.0,8.0
2020-01-04,394.0,24.0,384.0,647.0,801.0,1821.0,282.0,498.0,2502.0,13.0,33.0,552.0,367.0,7.0,3263.0,25.0,219.0,7.0,42.0,7.0,62.0,138.0,93.0,97.0,99.0,146.0,307.0,12.0,12.0,976.0,1232.0,281.0,10.0,1567.0,141.0,138.0,9.0,92.0,34.0,16.0,7.0,63.0,34.0,317.0,25.0,353.0,40.0,81.0,16.0,34.0,529.0,1024.0,325.0,1234.0,61.0,150.0,844.0,58.0,6361.0,159.0,693.0,31.0,2418.0,7.0,11.0,1970.0,6166.0,3.0,8.0,361.0,146.0,1956.0,23.0,1430.0,12.0,10.0,9.0
2020-01-05,291.0,21.0,254.0,662.0,629.0,1325.0,263.0,430.0,2219.0,11.0,16.0,457.0,251.0,2.0,2519.0,24.0,101.0,2.0,25.0,8.0,48.0,80.0,46.0,48.0,53.0,99.0,194.0,13.0,7.0,809.0,844.0,225.0,4.0,1390.0,77.0,109.0,6.0,73.0,19.0,6.0,16.0,32.0,22.0,227.0,24.0,297.0,21.0,45.0,25.0,37.0,322.0,565.0,359.0,919.0,59.0,109.0,507.0,60.0,4707.0,178.0,717.0,30.0,2042.0,9.0,3.0,1484.0,5145.0,4.0,8.0,237.0,99.0,1343.0,20.0,1320.0,13.0,8.0,10.0
2020-01-06,272.0,21.0,208.0,695.0,522.0,1118.0,185.0,354.0,2005.0,8.0,25.0,322.0,197.0,10.0,2315.0,21.0,141.0,9.0,18.0,5.0,42.0,67.0,37.0,34.0,40.0,92.0,186.0,5.0,6.0,661.0,662.0,182.0,5.0,1101.0,98.0,93.0,6.0,72.0,24.0,4.0,36.0,31.0,24.0,177.0,16.0,247.0,29.0,33.0,18.0,42.0,253.0,495.0,322.0,825.0,30.0,96.0,482.0,36.0,3702.0,135.0,744.0,51.0,1445.0,3.0,0.0,1279.0,4132.0,2.0,5.0,174.0,185.0,1257.0,19.0,1102.0,11.0,2.0,5.0
2020-01-07,236.0,26.0,234.0,657.0,557.0,1098.0,195.0,367.0,1761.0,11.0,17.0,357.0,225.0,1.0,2255.0,19.0,122.0,1.0,22.0,2.0,32.0,61.0,33.0,42.0,52.0,93.0,165.0,9.0,8.0,645.0,685.0,180.0,3.0,1158.0,80.0,84.0,7.0,64.0,11.0,12.0,2.0,29.0,30.0,208.0,10.0,233.0,18.0,42.0,18.0,48.0,291.0,553.0,260.0,748.0,24.0,85.0,454.0,45.0,3731.0,151.0,709.0,37.0,1609.0,4.0,5.0,1317.0,4261.0,0.0,4.0,180.0,149.0,1220.0,8.0,1046.0,3.0,5.0,5.0
2020-01-08,340.0,36.0,243.0,728.0,769.0,1410.0,224.0,664.0,2242.0,11.0,31.0,479.0,283.0,14.0,3819.0,26.0,122.0,3.0,39.0,1.0,39.0,70.0,53.0,53.0,65.0,121.0,233.0,9.0,7.0,796.0,926.0,289.0,5.0,1507.0,85.0,80.0,8.0,66.0,25.0,5.0,26.0,37.0,35.0,202.0,21.0,250.0,25.0,33.0,26.0,33.0,311.0,633.0,410.0,1072.0,42.0,129.0,471.0,76.0,4812.0,194.0,711.0,38.0,2201.0,1.0,7.0,1810.0,5786.0,10.0,4.0,229.0,160.0,1362.0,46.0,1422.0,8.0,8.0,4.0
2020-01-09,358.0,33.0,217.0,748.0,642.0,1525.0,204.0,542.0,2221.0,6.0,28.0,418.0,209.0,7.0,3274.0,28.0,164.0,4.0,19.0,6.0,47.0,55.0,57.0,114.0,93.0,120.0,181.0,16.0,11.0,775.0,758.0,214.0,12.0,1711.0,103.0,82.0,5.0,61.0,15.0,8.0,22.0,21.0,29.0,162.0,22.0,276.0,40.0,29.0,40.0,32.0,374.0,657.0,303.0,1122.0,29.0,126.0,549.0,63.0,4509.0,194.0,783.0,32.0,2094.0,4.0,6.0,1684.0,5031.0,10.0,2.0,265.0,142.0,1426.0,43.0,1338.0,14.0,9.0,9.0
2020-01-10,298.0,15.0,271.0,692.0,618.0,1593.0,200.0,452.0,2068.0,2.0,21.0,386.0,175.0,6.0,2821.0,20.0,171.0,7.0,21.0,3.0,62.0,73.0,72.0,85.0,71.0,133.0,158.0,14.0,12.0,698.0,754.0,179.0,3.0,1493.0,116.0,109.0,4.0,83.0,19.0,3.0,27.0,28.0,24.0,169.0,22.0,248.0,34.0,34.0,24.0,41.0,326.0,740.0,344.0,895.0,42.0,129.0,680.0,73.0,4425.0,190.0,743.0,30.0,1932.0,4.0,5.0,1537.0,4772.0,9.0,9.0,258.0,121.0,1326.0,27.0,1160.0,2.0,5.0,4.0
2020-01-11,251.0,30.0,282.0,653.0,607.0,1641.0,185.0,370.0,2114.0,7.0,23.0,462.0,179.0,3.0,2622.0,13.0,209.0,11.0,22.0,2.0,55.0,88.0,82.0,101.0,91.0,164.0,230.0,12.0,7.0,791.0,740.0,161.0,10.0,1471.0,144.0,65.0,3.0,83.0,11.0,1.0,22.0,42.0,27.0,161.0,17.0,223.0,34.0,52.0,26.0,42.0,411.0,866.0,321.0,891.0,32.0,100.0,840.0,53.0,4841.0,200.0,640.0,26.0,2087.0,5.0,2.0,1642.0,4958.0,11.0,3.0,340.0,118.0,1593.0,31.0,1254.0,10.0,8.0,9.0
2020-01-12,337.0,27.0,244.0,974.0,573.0,1400.0,173.0,403.0,2075.0,4.0,13.0,483.0,197.0,9.0,2972.0,32.0,138.0,1.0,27.0,5.0,48.0,47.0,36.0,56.0,38.0,109.0,149.0,10.0,23.0,724.0,746.0,208.0,9.0,1619.0,79.0,86.0,3.0,63.0,23.0,10.0,23.0,44.0,20.0,152.0,36.0,223.0,23.0,47.0,30.0,52.0,252.0,694.0,462.0,841.0,28.0,144.0,465.0,60.0,4092.0,282.0,1022.0,39.0,2065.0,2.0,4.0,1490.0,4974.0,3.0,14.0,199.0,108.0,1214.0,27.0,1380.0,4.0,9.0,8.0
2020-01-13,293.0,30.0,222.0,866.0,580.0,1339.0,194.0,412.0,1914.0,5.0,17.0,396.0,182.0,15.0,2854.0,39.0,129.0,3.0,25.0,1.0,51.0,46.0,30.0,35.0,26.0,93.0,144.0,7.0,4.0,627.0,681.0,191.0,6.0,1429.0,84.0,63.0,3.0,47.0,16.0,7.0,8.0,23.0,22.0,121.0,11.0,252.0,20.0,38.0,34.0,49.0,213.0,610.0,346.0,864.0,18.0,121.0,338.0,54.0,3377.0,203.0,824.0,29.0,1689.0,1.0,0.0,1459.0,4557.0,2.0,5.0,198.0,134.0,1170.0,37.0,1199.0,2.0,7.0,9.0
2020-01-14,275.0,35.0,230.0,1009.0,632.0,1457.0,162.0,411.0,1882.0,7.0,18.0,366.0,170.0,8.0,2718.0,36.0,134.0,9.0,25.0,3.0,38.0,39.0,52.0,49.0,59.0,101.0,121.0,15.0,9.0,680.0,645.0,229.0,13.0,1429.0,104.0,67.0,6.0,57.0,11.0,4.0,19.0,30.0,14.0,123.0,19.0,201.0,31.0,43.0,49.0,61.0,220.0,639.0,381.0,853.0,17.0,128.0,414.0,65.0,3618.0,321.0,959.0,39.0,1795.0,1.0,5.0,1513.0,4317.0,3.0,3.0,187.0,134.0,1253.0,24.0,1152.0,3.0,6.0,7.0
